Movie,Director,Cast
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Stanley Kubrick,Sterling Hayden
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Stanley Kubrick,Tracy Reed
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Stanley Kubrick,George C. Scott
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Stanley Kubrick,Peter Sellers
"Quo Vadis, Aida?",Jasmila Zbanic,Alban Ukaj
"Quo Vadis, Aida?",Jasmila Zbanic,Edita Malovcic
"Quo Vadis, Aida?",Jasmila Zbanic,Ermin Bravo
"Quo Vadis, Aida?",Jasmila Zbanic,Jelena Kordic
"Quo Vadis, Aida?",Jasmila Zbanic,Juda Goslinga
"Quo Vadis, Aida?",Jasmila Zbanic,Boris Isakovic
"Quo Vadis, Aida?",Jasmila Zbanic,Boris Ler
"Quo Vadis, Aida?",Jasmila Zbanic,Dino Bajrovic
"Quo Vadis, Aida?",Jasmila Zbanic,Emir Hadzihafizbegovic
"Quo Vadis, Aida?",Jasmila Zbanic,Izudin Bajrovic
"Quo Vadis, Aida?",Jasmila Zbanic,Jasna Djuricic
"Quo Vadis, Aida?",Jasmila Zbanic,Johan Heldenbergh
"Quo Vadis, Aida?",Jasmila Zbanic,Raymond Thiry
"Quo Vadis, Aida?",Jasmila Zbanic,Reinout Bussemaker
"Quo Vadis, Aida?",Jasmila Zbanic,Teun Luijkx
Gone with the Wind,George Cukor,Alicia Rhett
Gone with the Wind,George Cukor,Ann Rutherford
Gone with the Wind,George Cukor,Barbara O'Neil
Gone with the Wind,George Cukor,Butterfly McQueen
Gone with the Wind,George Cukor,Evelyn Keyes
Gone with the Wind,George Cukor,Everett Brown
Gone with the Wind,George Cukor,Fred Crane
Gone with the Wind,George Cukor,George Reeves
Gone with the Wind,George Cukor,Hattie McDaniel
Gone with the Wind,George Cukor,Howard C. Hickman
Gone with the Wind,George Cukor,Leslie Howard
Gone with the Wind,George Cukor,Oscar Polk
Gone with the Wind,George Cukor,Thomas Mitchell
Gone with the Wind,George Cukor,Victor Jory
Gone with the Wind,George Cukor,Vivien Leigh
Gone with the Wind,Sam Wood,Alicia Rhett
Gone with the Wind,Sam Wood,Ann Rutherford
Gone with the Wind,Sam Wood,Barbara O'Neil
Gone with the Wind,Sam Wood,Butterfly McQueen
Gone with the Wind,Sam Wood,Evelyn Keyes
Gone with the Wind,Sam Wood,Everett Brown
Gone with the Wind,Sam Wood,Fred Crane
Gone with the Wind,Sam Wood,George Reeves
Gone with the Wind,Sam Wood,Hattie McDaniel
Gone with the Wind,Sam Wood,Howard C. Hickman
Gone with the Wind,Sam Wood,Leslie Howard
Gone with the Wind,Sam Wood,Oscar Polk
Gone with the Wind,Sam Wood,Thomas Mitchell
Gone with the Wind,Sam Wood,Victor Jory
Gone with the Wind,Sam Wood,Vivien Leigh
Gone with the Wind,Victor Fleming,Alicia Rhett
Gone with the Wind,Victor Fleming,Ann Rutherford
Gone with the Wind,Victor Fleming,Barbara O'Neil
Gone with the Wind,Victor Fleming,Butterfly McQueen
Gone with the Wind,Victor Fleming,Evelyn Keyes
Gone with the Wind,Victor Fleming,Everett Brown
Gone with the Wind,Victor Fleming,Fred Crane
Gone with the Wind,Victor Fleming,George Reeves
Gone with the Wind,Victor Fleming,Hattie McDaniel
Gone with the Wind,Victor Fleming,Howard C. Hickman
Gone with the Wind,Victor Fleming,Leslie Howard
Gone with the Wind,Victor Fleming,Oscar Polk
Gone with the Wind,Victor Fleming,Thomas Mitchell
Gone with the Wind,Victor Fleming,Victor Jory
Gone with the Wind,Victor Fleming,Vivien Leigh
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Adi Carauleanu
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Alexandru Potocean
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Cerasela Iosifescu
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Constantin Bojog
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Costica Babu
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Cristina Burbuz
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Doru Ana
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Eugenia Bosânceanu
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Ion Sapdaru
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Laura Vasiliu
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Liliana Mocanu
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Luminita Gheorghiu
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Marioara Sterian
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Mihaela Alexandru
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Monica Alexandrescu
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Tania Popa
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Teodor Corban
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Anamaria Marinca
"4 Months, 3 Weeks and 2 Days",Cristian Mungiu,Vlad Ivanov
Psycho,Alfred Hitchcock,Fletcher Allen
Psycho,Alfred Hitchcock,Frank Albertson
Psycho,Alfred Hitchcock,John Anderson
Psycho,Alfred Hitchcock,John Gavin
Psycho,Alfred Hitchcock,John McIntire
Psycho,Alfred Hitchcock,Lurene Tuttle
Psycho,Alfred Hitchcock,Martin Balsam
Psycho,Alfred Hitchcock,Mort Mills
Psycho,Alfred Hitchcock,Patricia Hitchcock
Psycho,Alfred Hitchcock,Simon Oakland
Psycho,Alfred Hitchcock,Vaughn Taylor
Psycho,Alfred Hitchcock,Vera Miles
Psycho,Alfred Hitchcock,Walter Bacon
Psycho,Alfred Hitchcock,Anthony Perkins
Psycho,Alfred Hitchcock,Janet Leigh
Battleship Potemkin,Sergei M. Eisenstein,Beatrice Vitoldi
Battleship Potemkin,Sergei M. Eisenstein,Daniil Antonovich
Battleship Potemkin,Sergei M. Eisenstein,Iona Biy-Brodskiy
Battleship Potemkin,Sergei M. Eisenstein,Julia Eisenstein
Battleship Potemkin,Sergei M. Eisenstein,Sergei M. Eisenstein
Battleship Potemkin,Sergei M. Eisenstein,A. Glauberman
Battleship Potemkin,Sergei M. Eisenstein,Aleksandr Antonov
Battleship Potemkin,Sergei M. Eisenstein,Aleksandr Levshin
Battleship Potemkin,Sergei M. Eisenstein,Grigoriy Aleksandrov
Battleship Potemkin,Sergei M. Eisenstein,Ivan Bobrov
Battleship Potemkin,Sergei M. Eisenstein,Konstantin Feldman
Battleship Potemkin,Sergei M. Eisenstein,Mikhail Gomorov
Battleship Potemkin,Sergei M. Eisenstein,N. Poltavtseva
Battleship Potemkin,Sergei M. Eisenstein,Prokhorenko
Battleship Potemkin,Sergei M. Eisenstein,Vladimir Barskiy
A Streetcar Named Desire,Elia Kazan,Dahn Ben Amotz
A Streetcar Named Desire,Elia Kazan,Edna Thomas
A Streetcar Named Desire,Elia Kazan,Marietta Canty
A Streetcar Named Desire,Elia Kazan,Mel Archer
A Streetcar Named Desire,Elia Kazan,Mickey Kuhn
A Streetcar Named Desire,Elia Kazan,Ann Dere
A Streetcar Named Desire,Elia Kazan,Karl Malden
A Streetcar Named Desire,Elia Kazan,Kim Hunter
A Streetcar Named Desire,Elia Kazan,Marlon Brando
A Streetcar Named Desire,Elia Kazan,Nick Dennis
A Streetcar Named Desire,Elia Kazan,Peg Hillias
A Streetcar Named Desire,Elia Kazan,Richard Garrick
A Streetcar Named Desire,Elia Kazan,Rudy Bond
A Streetcar Named Desire,Elia Kazan,Vivien Leigh
A Streetcar Named Desire,Elia Kazan,Wright King
The Maltese Falcon,John Huston,Charles Drake
The Maltese Falcon,John Huston,Chester Gan
The Maltese Falcon,John Huston,James Burke
The Maltese Falcon,John Huston,John Hamilton
The Maltese Falcon,John Huston,Murray Alper
The Maltese Falcon,John Huston,Barton MacLane
The Maltese Falcon,John Huston,Elisha Cook Jr.
The Maltese Falcon,John Huston,Gladys George
The Maltese Falcon,John Huston,Humphrey Bogart
The Maltese Falcon,John Huston,Jerome Cowan
The Maltese Falcon,John Huston,Lee Patrick
The Maltese Falcon,John Huston,Mary Astor
The Maltese Falcon,John Huston,Peter Lorre
The Maltese Falcon,John Huston,Sydney Greenstreet
The Maltese Falcon,John Huston,Ward Bond
American Graffiti,George Lucas,Beau Gentry
American Graffiti,George Lucas,Deby Celiz
American Graffiti,George Lucas,Harrison Ford
American Graffiti,George Lucas,Jana Bellan
American Graffiti,George Lucas,Jim Bohan
American Graffiti,George Lucas,Bo Hopkins
American Graffiti,George Lucas,Candy Clark
American Graffiti,George Lucas,Charles Martin Smith
American Graffiti,George Lucas,Cindy Williams
American Graffiti,George Lucas,Mackenzie Phillips
American Graffiti,George Lucas,Manuel Padilla Jr.
American Graffiti,George Lucas,Paul Le Mat
American Graffiti,George Lucas,Richard Dreyfuss
American Graffiti,George Lucas,Ron Howard
American Graffiti,George Lucas,Wolfman Jack
Dumbo,Ben Sharpsteen,Hall Johnson
Dumbo,Ben Sharpsteen,Harold Manley
Dumbo,Ben Sharpsteen,James MacDonald
Dumbo,Ben Sharpsteen,John McLeish
Dumbo,Ben Sharpsteen,Malcolm Hutton
Dumbo,Ben Sharpsteen,Billy Bletcher
Dumbo,Ben Sharpsteen,Cliff Edwards
Dumbo,Ben Sharpsteen,Eddie Holden
Dumbo,Ben Sharpsteen,Edward Brophy
Dumbo,Ben Sharpsteen,Herman Bing
Dumbo,Ben Sharpsteen,James Baskett
Dumbo,Ben Sharpsteen,Jim Carmichael
Dumbo,Ben Sharpsteen,Noreen Gammill
Dumbo,Ben Sharpsteen,Sterling Holloway
Dumbo,Ben Sharpsteen,Verna Felton
Dumbo,Bill Roberts,Hall Johnson
Dumbo,Bill Roberts,Harold Manley
Dumbo,Bill Roberts,James MacDonald
Dumbo,Bill Roberts,John McLeish
Dumbo,Bill Roberts,Malcolm Hutton
Dumbo,Bill Roberts,Billy Bletcher
Dumbo,Bill Roberts,Cliff Edwards
Dumbo,Bill Roberts,Eddie Holden
Dumbo,Bill Roberts,Edward Brophy
Dumbo,Bill Roberts,Herman Bing
Dumbo,Bill Roberts,James Baskett
Dumbo,Bill Roberts,Jim Carmichael
Dumbo,Bill Roberts,Noreen Gammill
Dumbo,Bill Roberts,Sterling Holloway
Dumbo,Bill Roberts,Verna Felton
Dumbo,Jack Kinney,Hall Johnson
Dumbo,Jack Kinney,Harold Manley
Dumbo,Jack Kinney,James MacDonald
Dumbo,Jack Kinney,John McLeish
Dumbo,Jack Kinney,Malcolm Hutton
Dumbo,Jack Kinney,Billy Bletcher
Dumbo,Jack Kinney,Cliff Edwards
Dumbo,Jack Kinney,Eddie Holden
Dumbo,Jack Kinney,Edward Brophy
Dumbo,Jack Kinney,Herman Bing
Dumbo,Jack Kinney,James Baskett
Dumbo,Jack Kinney,Jim Carmichael
Dumbo,Jack Kinney,Noreen Gammill
Dumbo,Jack Kinney,Sterling Holloway
Dumbo,Jack Kinney,Verna Felton
Dumbo,John Elliotte,Hall Johnson
Dumbo,John Elliotte,Harold Manley
Dumbo,John Elliotte,James MacDonald
Dumbo,John Elliotte,John McLeish
Dumbo,John Elliotte,Malcolm Hutton
Dumbo,John Elliotte,Billy Bletcher
Dumbo,John Elliotte,Cliff Edwards
Dumbo,John Elliotte,Eddie Holden
Dumbo,John Elliotte,Edward Brophy
Dumbo,John Elliotte,Herman Bing
Dumbo,John Elliotte,James Baskett
Dumbo,John Elliotte,Jim Carmichael
Dumbo,John Elliotte,Noreen Gammill
Dumbo,John Elliotte,Sterling Holloway
Dumbo,John Elliotte,Verna Felton
Dumbo,Norman Ferguson,Hall Johnson
Dumbo,Norman Ferguson,Harold Manley
Dumbo,Norman Ferguson,James MacDonald
Dumbo,Norman Ferguson,John McLeish
Dumbo,Norman Ferguson,Malcolm Hutton
Dumbo,Norman Ferguson,Billy Bletcher
Dumbo,Norman Ferguson,Cliff Edwards
Dumbo,Norman Ferguson,Eddie Holden
Dumbo,Norman Ferguson,Edward Brophy
Dumbo,Norman Ferguson,Herman Bing
Dumbo,Norman Ferguson,James Baskett
Dumbo,Norman Ferguson,Jim Carmichael
Dumbo,Norman Ferguson,Noreen Gammill
Dumbo,Norman Ferguson,Sterling Holloway
Dumbo,Norman Ferguson,Verna Felton
Dumbo,Samuel Armstrong,Hall Johnson
Dumbo,Samuel Armstrong,Harold Manley
Dumbo,Samuel Armstrong,James MacDonald
Dumbo,Samuel Armstrong,John McLeish
Dumbo,Samuel Armstrong,Malcolm Hutton
Dumbo,Samuel Armstrong,Billy Bletcher
Dumbo,Samuel Armstrong,Cliff Edwards
Dumbo,Samuel Armstrong,Eddie Holden
Dumbo,Samuel Armstrong,Edward Brophy
Dumbo,Samuel Armstrong,Herman Bing
Dumbo,Samuel Armstrong,James Baskett
Dumbo,Samuel Armstrong,Jim Carmichael
Dumbo,Samuel Armstrong,Noreen Gammill
Dumbo,Samuel Armstrong,Sterling Holloway
Dumbo,Samuel Armstrong,Verna Felton
Dumbo,Wilfred Jackson,Hall Johnson
Dumbo,Wilfred Jackson,Harold Manley
Dumbo,Wilfred Jackson,James MacDonald
Dumbo,Wilfred Jackson,John McLeish
Dumbo,Wilfred Jackson,Malcolm Hutton
Dumbo,Wilfred Jackson,Billy Bletcher
Dumbo,Wilfred Jackson,Cliff Edwards
Dumbo,Wilfred Jackson,Eddie Holden
Dumbo,Wilfred Jackson,Edward Brophy
Dumbo,Wilfred Jackson,Herman Bing
Dumbo,Wilfred Jackson,James Baskett
Dumbo,Wilfred Jackson,Jim Carmichael
Dumbo,Wilfred Jackson,Noreen Gammill
Dumbo,Wilfred Jackson,Sterling Holloway
Dumbo,Wilfred Jackson,Verna Felton
Roma,Alfonso Cuarón,Jorge Antonio Guerrero
Roma,Alfonso Cuarón,José Luis López Gómez
Roma,Alfonso Cuarón,José Manuel Guerrero Mendoza
Roma,Alfonso Cuarón,Latin Lover
Roma,Alfonso Cuarón,Zarela Lizbeth Chinolla Arellano
Roma,Alfonso Cuarón,Andy Cortés
Roma,Alfonso Cuarón,Carlos Peralta
Roma,Alfonso Cuarón,Daniela Demesa
Roma,Alfonso Cuarón,Diego Cortina Autrey
Roma,Alfonso Cuarón,Fernando Grediaga
Roma,Alfonso Cuarón,Marco Graf
Roma,Alfonso Cuarón,Marina de Tavira
Roma,Alfonso Cuarón,Nancy García García
Roma,Alfonso Cuarón,Verónica García
Roma,Alfonso Cuarón,Yalitza Aparicio
Parasite,Joon-ho Bong,Hye-jin Jang
Parasite,Joon-ho Bong,Hyun Seung-min
Parasite,Joon-ho Bong,JaeWook Park
Parasite,Joon-ho Bong,Jeong Esuz
Parasite,Joon-ho Bong,Jeong-eun Lee
Parasite,Joon-ho Bong,Ji-hye Lee
Parasite,Joon-ho Bong,Ji-rye Lee
Parasite,Joon-ho Bong,Jung Hyeon-jun
Parasite,Joon-ho Bong,Jung Ik-Han
Parasite,Joon-ho Bong,Jung Ziso
Parasite,Joon-ho Bong,Kang Echae
Parasite,Joon-ho Bong,Keun-rok Park
Parasite,Joon-ho Bong,Lee Joo-Hyung
Parasite,Joon-ho Bong,Myeong-hoon Park
Parasite,Joon-ho Bong,Pak Hyo-Shin
Parasite,Joon-ho Bong,Seo Joon Park
Parasite,Joon-ho Bong,Seong-Bong Ahn
Parasite,Joon-ho Bong,Andreas Fronk
Parasite,Joon-ho Bong,Hyae Jin Chang
Parasite,Joon-ho Bong,Hye-jin Jang
Parasite,Joon-ho Bong,Hyun Seung-min
Parasite,Joon-ho Bong,JaeWook Park
Parasite,Joon-ho Bong,Jeong Esuz
Parasite,Joon-ho Bong,Jeong-eun Lee
Parasite,Joon-ho Bong,Ji-rye Lee
Parasite,Joon-ho Bong,Jung Hyeon-jun
Parasite,Joon-ho Bong,Jung Ik-Han
Parasite,Joon-ho Bong,Kang Echae
Parasite,Joon-ho Bong,Kang-ho Song
Parasite,Joon-ho Bong,Lee Joo-Hyung
Parasite,Joon-ho Bong,Myeong-hoon Park
Parasite,Joon-ho Bong,Pak Hyo-Shin
Parasite,Joon-ho Bong,Seo Joon Park
Parasite,Joon-ho Bong,Seon-gyun Lee
Parasite,Joon-ho Bong,So-dam Park
Parasite,Joon-ho Bong,Woo-sik Choi
Parasite,Joon-ho Bong,Yeo-Jeong Cho
Parasite,Joon-ho Bong,Yeo-jeong Jo
Ran,Akira Kurosawa,Hisashi Igawa
Ran,Akira Kurosawa,Kazuo Katô
Ran,Akira Kurosawa,Kenji Kodama
Ran,Akira Kurosawa,Mansai Nomura
Ran,Akira Kurosawa,Masayuki Yui
Ran,Akira Kurosawa,Mieko Harada
Ran,Akira Kurosawa,Norio Matsui
Ran,Akira Kurosawa,Peter
Ran,Akira Kurosawa,Takashi Watanabe
Ran,Akira Kurosawa,Toshiya Ito
Ran,Akira Kurosawa,Yoshiko Miyazaki
Ran,Akira Kurosawa,Akira Terao
Ran,Akira Kurosawa,Daisuke Ryû
Ran,Akira Kurosawa,Jinpachi Nezu
Ran,Akira Kurosawa,Tatsuya Nakadai
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Gladys Knight & The Pips
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Mavis Staples
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Sly and the Family Stone
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,The 5th Dimension
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,The Chambers Brothers
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Abbey Lincoln
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,B.B. King
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,David Ruffin
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Jesse Jackson
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Mahalia Jackson
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Max Roach
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Moms Mabley
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Nina Simone
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Sal Masekela
"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",Ahmir-Khalib Thompson,Stevie Wonder
The Shop Around the Corner,Ernst Lubitsch,Charles Arnt
The Shop Around the Corner,Ernst Lubitsch,Charles Halton
The Shop Around the Corner,Ernst Lubitsch,Charles Smith
The Shop Around the Corner,Ernst Lubitsch,Joan Blair
The Shop Around the Corner,Ernst Lubitsch,Mary Carr
The Shop Around the Corner,Ernst Lubitsch,Edwin Maxwell
The Shop Around the Corner,Ernst Lubitsch,Felix Bressart
The Shop Around the Corner,Ernst Lubitsch,Frank Morgan
The Shop Around the Corner,Ernst Lubitsch,Inez Courtney
The Shop Around the Corner,Ernst Lubitsch,James Stewart
The Shop Around the Corner,Ernst Lubitsch,Joseph Schildkraut
The Shop Around the Corner,Ernst Lubitsch,Margaret Sullavan
The Shop Around the Corner,Ernst Lubitsch,Sara Haden
The Shop Around the Corner,Ernst Lubitsch,Sarah Edwards
The Shop Around the Corner,Ernst Lubitsch,William Tracy
12 Angry Men,Sidney Lumet,E.G. Marshall
12 Angry Men,Sidney Lumet,Ed Begley
12 Angry Men,Sidney Lumet,Edward Binns
12 Angry Men,Sidney Lumet,George Voskovec
12 Angry Men,Sidney Lumet,Jack Klugman
12 Angry Men,Sidney Lumet,Jack Warden
12 Angry Men,Sidney Lumet,James Kelly
12 Angry Men,Sidney Lumet,John Fiedler
12 Angry Men,Sidney Lumet,Joseph Sweeney
12 Angry Men,Sidney Lumet,Martin Balsam
12 Angry Men,Sidney Lumet,Robert Webber
12 Angry Men,Sidney Lumet,Rudy Bond
12 Angry Men,Sidney Lumet,Tom Gorman
12 Angry Men,Sidney Lumet,Henry Fonda
12 Angry Men,Sidney Lumet,Lee J. Cobb
Rosemary's Baby,Roman Polanski,Charles Grodin
Rosemary's Baby,Roman Polanski,D'Urville Martin
Rosemary's Baby,Roman Polanski,Elisha Cook Jr.
Rosemary's Baby,Roman Polanski,Emmaline Henry
Rosemary's Baby,Roman Polanski,Hanna Hertelendy
Rosemary's Baby,Roman Polanski,Hope Summers
Rosemary's Baby,Roman Polanski,Maurice Evans
Rosemary's Baby,Roman Polanski,Patsy Kelly
Rosemary's Baby,Roman Polanski,Phil Leeds
Rosemary's Baby,Roman Polanski,Ralph Bellamy
Rosemary's Baby,Roman Polanski,Ruth Gordon
Rosemary's Baby,Roman Polanski,Sidney Blackmer
Rosemary's Baby,Roman Polanski,Victoria Vetri
Rosemary's Baby,Roman Polanski,John Cassavetes
Rosemary's Baby,Roman Polanski,Mia Farrow
12 Years a Slave,Steve McQueen,Adepero Oduye
12 Years a Slave,Steve McQueen,Alfre Woodard
12 Years a Slave,Steve McQueen,Ashley Dyke
12 Years a Slave,Steve McQueen,Benedict Cumberbatch
12 Years a Slave,Steve McQueen,Bill Camp
12 Years a Slave,Steve McQueen,Brad Pitt
12 Years a Slave,Steve McQueen,Bryan Batt
12 Years a Slave,Steve McQueen,Cameron Zeigler
12 Years a Slave,Steve McQueen,Chiwetel Ejiofor
12 Years a Slave,Steve McQueen,Chris Chalk
12 Years a Slave,Steve McQueen,Christopher Berry
12 Years a Slave,Steve McQueen,Craig Tate
12 Years a Slave,Steve McQueen,Dickie Gravois
12 Years a Slave,Steve McQueen,Dwight Henry
12 Years a Slave,Steve McQueen,Garret Dillahunt
12 Years a Slave,Steve McQueen,Kelsey Scott
12 Years a Slave,Steve McQueen,Lupita Nyong'o
12 Years a Slave,Steve McQueen,Marcus Lyle Brown
12 Years a Slave,Steve McQueen,Michael Fassbender
12 Years a Slave,Steve McQueen,Michael K. Williams
12 Years a Slave,Steve McQueen,Mister Mackey Jr.
12 Years a Slave,Steve McQueen,Paul Dano
12 Years a Slave,Steve McQueen,Paul Giamatti
12 Years a Slave,Steve McQueen,Quvenzhané Wallis
12 Years a Slave,Steve McQueen,Ruth Negga
12 Years a Slave,Steve McQueen,Sarah Paulson
12 Years a Slave,Steve McQueen,Scoot McNairy
12 Years a Slave,Steve McQueen,Taran Killam
12 Years a Slave,Steve McQueen,Tom Proctor
12 Years a Slave,Steve McQueen,Tony Bentley
12 Years a Slave,Steve McQueen,Alfre Woodard
12 Years a Slave,Steve McQueen,Benedict Cumberbatch
12 Years a Slave,Steve McQueen,Brad Pitt
12 Years a Slave,Steve McQueen,Chiwetel Ejiofor
12 Years a Slave,Steve McQueen,Garret Dillahunt
12 Years a Slave,Steve McQueen,Michael Fassbender
12 Years a Slave,Steve McQueen,Michael K. Williams
12 Years a Slave,Steve McQueen,Paul Dano
12 Years a Slave,Steve McQueen,Paul Giamatti
12 Years a Slave,Steve McQueen,Sarah Paulson
Manchester by the Sea,Kenneth Lonergan,Amanda Blattner
Manchester by the Sea,Kenneth Lonergan,Anna Baryshnikov
Manchester by the Sea,Kenneth Lonergan,Anthony Estrella
Manchester by the Sea,Kenneth Lonergan,Ben Hanson
Manchester by the Sea,Kenneth Lonergan,Ben O'Brien
Manchester by the Sea,Kenneth Lonergan,Brian Chamberlain
Manchester by the Sea,Kenneth Lonergan,C.J. Wilson
Manchester by the Sea,Kenneth Lonergan,Casey Affleck
Manchester by the Sea,Kenneth Lonergan,Chaunty Spillane
Manchester by the Sea,Kenneth Lonergan,Danae Nason
Manchester by the Sea,Kenneth Lonergan,Erica McDermott
Manchester by the Sea,Kenneth Lonergan,Gretchen Mol
Manchester by the Sea,Kenneth Lonergan,Heather Burns
Manchester by the Sea,Kenneth Lonergan,Jeffrey Corazzini
Manchester by the Sea,Kenneth Lonergan,Josh Hamilton
Manchester by the Sea,Kenneth Lonergan,Kara Hayward
Manchester by the Sea,Kenneth Lonergan,Kyle Chandler
Manchester by the Sea,Kenneth Lonergan,Lewis D. Wheeler
Manchester by the Sea,Kenneth Lonergan,Liam McNeill
Manchester by the Sea,Kenneth Lonergan,Lucas Hedges
Manchester by the Sea,Kenneth Lonergan,Mark Burzenski
Manchester by the Sea,Kenneth Lonergan,Mary Mallen
Manchester by the Sea,Kenneth Lonergan,Matthew Broderick
Manchester by the Sea,Kenneth Lonergan,Michelle Williams
Manchester by the Sea,Kenneth Lonergan,Missy Yager
Manchester by the Sea,Kenneth Lonergan,Oscar Wahlberg
Manchester by the Sea,Kenneth Lonergan,Quincy Tyler Bernstine
Manchester by the Sea,Kenneth Lonergan,Richard Donelly
Manchester by the Sea,Kenneth Lonergan,Robert Sella
Manchester by the Sea,Kenneth Lonergan,Ruibo Qian
